Auto follow documents that are shared with you,"Автоматично стежити за документами, якими поділилися з вами"
Auto follow documents that you Like,"Автоматично стежити за документами, які вам подобаються"
Auto follow documents that you comment on,"Автоматично стежити за документами, які ви коментуєте"
Auto follow documents that you create,"Автоматично стежити за документами, які ви створюєте"
Auto repeat failed. Please enable auto repeat after fixing the issues.,Автоповтор не вдався. Увімкніть автоповтор після виправлення помилок.
Autocomplete,Автодоповнення
Autoincrement,Автоінкремент
Automate processes and extend standard functionality using scripts and background jobs,Автоматизуйте процеси та розширюйте стандартний функціонал за допомогою скриптів і фонових завдань
Automated Message,Автоматичне повідомлення
Automatic,Автоматично
Automatic Linking can be activated only for one Email Account.,Автоматичне зв'язування можна активувати лише для одного облікового запису пошти.
Automatic Linking can be activated only if Incoming is enabled.,Автоматичне зв'язування можна активувати лише якщо увімкнено вхідну пошту.
Automatic sending of emails is disabled via site config.,Автоматичне надсилання листів вимкнено через налаштування сайту.
Automatically Assign Documents to Users,Автоматично призначати документи користувачам
Automatically applied a filter for recent data. You can disable this behavior from the list view settings.,Автоматично застосовано фільтр для останніх даних. Ви можете вимкнути це в налаштуваннях перегляду списку.
Automatically delete account within (hours),Автоматично видаляти обліковий запис через (години)
Automatically generates recurring documents.,Автоматично створює повторювані документи.
Automation,Автоматизація
Avatar,Аватар
Average,Середнє
Average of {0},Середнє від {0}
Avoid dates and years that are associated with you.,"Уникайте дат і років, пов'язаних з вами."
Avoid recent years.,Уникайте останніх років.
Avoid sequences like abc or 6543 as they are easy to guess,Уникайте послідовностей на кшталт abc або 6543 — їх легко вгадати
Avoid years that are associated with you.,"Уникайте років, пов'язаних з вами."
Awaiting Password,Очікування пароля
Awaiting password,Очікування пароля
Away,Далеко
Awesome Work,Чудова робота
"Awesome, now try making an entry yourself","Чудово, тепер спробуйте зробити запис самостійно"
B,B
B0,B0
B1,B1
B10,B10
B2,B2
B3,B3
B4,B4
B5,B5
B6,B6
B7,B7
B8,B8
B9,B9
BCC,BCC
Back,Назад
Back to Desk,Повернутися до робочого столу
Back to Home,Повернутися на головну
Back to Login,Повернутися до входу
Background Color,Колір фону
Background Email Queue,Фон E-mail черзі
Background Image,Фонове зображення
Background Jobs,Фонові завдання
Background Jobs Check,Перевірка фонових завдань
Background Jobs Queue,Черга фонових завдань
Background Print (required for >25 documents),Фоновий друк (потрібен для >25 документів)
Background Workers,Фонові обробники
Backing up to Google Drive.,Резервне копіювання на Диск Google.
Backup,резервна копія
Backup Details,Деталі резервного копіювання
Backup Encryption Key,Ключ шифрування резервної копії
Backup Files,Резервні файли
Backup Folder ID,Ідентифікатор резервної папки
Backup Folder Name,Ім&#39;я папки резервного копіювання
Backup Frequency,Резервне копіювання частоти
Backup Limit,Резервний ліміт
Backup job is already queued. You will receive an email with the download link,Завдання резервного копіювання вже в черзі. Ви отримаєте лист із посиланням для завантаження
Backup public and private files along with the database.,Резервне копіювання загальнодоступних та приватних файлів разом із базою даних.
Backups,Резервні копії
Backups (MB),Резервні копії (МБ)
Bad Cron Expression,Невірний вираз Cron
Banker's Rounding,Банківське округлення
Banker's Rounding (legacy),Банківське округлення (застаріле)
Banner,Банер
Banner HTML,HTML банера
Banner Image,Зображення банера
Banner is above the Top Menu Bar.,Банер розташований над верхньою панеллю меню.
Bar,Стовпчик
Barcode,Штрихкод
Base Distinguished Name (DN),Базове розрізнювальне ім'я (DN)
Base URL,Базова URL-адреса
Based On,На основі
Based on Field,На основі поля
Based on Permissions For User,На основі дозволів для користувача
Basic,Основний
Basic Info,Основна інформація
Before,До
Before Cancel,Перед скасуванням
Before Delete,Перед видаленням
Before Discard,Перед відхиленням
Before Insert,Перед вставкою
Before Print,Перед друком
Before Rename,Перед перейменуванням
Before Save,Перед збереженням
Before Save (Submitted Document),Перед збереженням (підтверджений документ)
Before Submit,Перед підтвердженням
Before Validate,Перед валідацією
Beginner,Початківець
Beginning with,Починаючи з
Beta,Бета
Better add a few more letters or another word,Краще додайте ще кілька літер або інше слово
Between,Між
Bihar,Біхар
Billing,Виставлення рахунків
Billing Contact,Контакт для виставлення рахунків
Binary Logging,Бінарне журналювання
Bio,Біографія
Birth Date,Дата народження
Blank Template,Порожній шаблон
Block Module,Заблокувати модуль
Block Modules,Заблокувати модулі
Blocked,блокований
Blog,Блог
Blog Category,Категорія блогу
Blog Intro,Блог Інтро
Blog Introduction,Вступ блогу
Blog Post,Повідомлення в блозі
Blog Settings,Налаштування блогу
Blog Title,Назва блогу
Blogger,Блоггер
Blue,Синій
Bold,Жирний
Bot,Бот
Both DocType and Name required,Потрібні DocType і назва
Both login and password required,Потрібні логін і пароль
Bottom,Знизу
Bottom Center,Внизу по центру
Bottom Left,Внизу зліва
Bottom Right,Внизу справа
Bounced,Відхилено
Braintree Settings,Налаштування Braintree
Braintree payment gateway settings,Параметри оплати шлюзу Braintree
Brand,Бренд
Brand HTML,HTML бренду
Brand Image,Зображення бренду
Brand Logo,Логотип бренду
Breadcrumbs,Хлібні крихти
Browse,Переглянути
Browser,Браузер
Browser Version,Версія браузера
Browser not supported,Браузер не підтримується
Brute Force Security,Захист від підбору паролів
Bucket Name,Назва відра
Bufferpool Size,Розмір буферного пулу
Build,Збірка
Build Report,Побудувати звіт
"Build your own reports, print formats, and dashboards. Create personalized workspaces for easier navigation","Створюйте власні звіти, формати друку та інформаційні панелі. Створюйте персоналізовані робочі простори для зручнішої навігації"
Build {0},Збірка {0}
Built on {0},Побудовано на {0}
Bulk Actions,Групові дії
Bulk Delete,Групове видалення
Bulk Edit,Групове редагування
Bulk Edit {0},Групове редагування {0}
Bulk Operation Failed,Групова операція не вдалася
Bulk Operation Successful,Масову операцію виконано успішно
Bulk PDF Export,Масовий експорт PDF
Bulk Rename,Масове перейменування
Bulk Update,Масове оновлення
Bulk approval only support up to 500 documents.,Масове підтвердження підтримує до 500 документів.
Bulk operation is enqueued in background.,Масову операцію додано до черги у фоновому режимі.
Bulk operations only support up to 500 documents.,Масові операції підтримують до 500 документів.
Bulk {0} is enqueued in background.,Масова операція {0} додана до черги у фоновому режимі.
Button,Кнопка
Button Color,Колір кнопки
Button Gradients,Градієнт кнопки
Button Help,кнопка Допомога
Button Label,кнопка Етикетка
Button Rounded Corners,Округлі кути кнопки
Button Shadows,Тінь кнопки
"By ""Naming Series"" field",За полем «Серія назв»
"By default the title is used as meta title, adding a value here will override it.",За замовчуванням заголовок використовується як мета-заголовок; введення значення тут замінить його.
By fieldname,За назвою поля
By script,За скриптом
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Обходити перевірку обмежених IP-адрес, якщо двофакторна автентифікація увімкнена"
Bypass Two Factor Auth for users who login from restricted IP Address,"Обходити двофакторну автентифікацію для користувачів, що входять з обмежених IP-адрес"
Bypass restricted IP Address check If Two Factor Auth Enabled,"Обходити перевірку обмежених IP-адрес, якщо двофакторна автентифікація увімкнена"
C5E,C5E
CANCELLED,СКАСОВАНО
CC,CC
"CC, BCC & Email Template","CC, BCC та шаблон електронної пошти"
CMD,CMD
COLOR PICKER,ВИБІР КОЛЬОРУ
CSS,CSS
CSS Class,CSS-клас
CSS selector for the element you want to highlight.,"CSS-селектор елемента, який ви хочете виділити."
CSV,CSV
CTA,CTA
CTA Label,Етикетка CTA
CTA URL,URL-адреса CTA
Cache,Кеш
Cache Cleared,Кеш очищено
Calculate,Обчислити
Calendar,Календар
Calendar Name,Назва календаря
Calendar View,Вигляд календаря
Calibration Print,Калібрувальний друк
Call,Дзвінок
Call To Action,Заклик до дії
Call To Action URL,URL заклику до дії
Callback Message,Повідомлення зворотного виклику
Callback Title,Заголовок зворотного виклику
Callback URL,URL-адреса зворотного дзвінка
Camera,Камера
Campaign,Кампанія
Campaign Description (Optional),Опис кампанії (необов'язково)
Can Read,Може Читати
Can Share,Може оприлюднити
Can Write,Може Написати
Can not rename as column {0} is already present on DocType.,"Неможливо перейменувати, оскільки стовпець {0} вже існує в DocType."
Can only change to/from Autoincrement naming rule when there is no data in the doctype,Можна змінити правило автоінкременту лише якщо в doctype немає даних
Can only list down the document types which has been linked to the User document type.,"Можна переглянути лише типи документів, пов'язані з типом документа «Користувач»."
Can't follow since changes are not tracked.,"Неможливо стежити, оскільки зміни не відстежуються."
Can't identify open {0}. Try something else.,Неможливо ідентифікувати відкрите {0}. Спробуйте що-небудь інше.
Can't rename {0} to {1} because {0} doesn't exist.,"Неможливо перейменувати {0} на {1}, оскільки {0} не існує."
Can't save the form as data import is in progress.,"Не вдається зберегти форму, оскільки імпорт даних відбувається."
Cancel,Скасувати
Cancel All,Скасувати все
Cancel All Documents,Скасувати всі документи
Cancel Change,Скасувати заміну
Cancel Import,Скасувати імпорт
Cancel Prepared Report,Скасувати підготовлений звіт
Cancel {0} documents?,Скасувати {0} документів?
Cancelled,Скасовано
Cancelled Document restored as Draft,Скасований документ відновлено як чернетку
Cancelling,Скасування
Cancelling documents,Скасування документів
Cancelling {0},Скасування {0}
Cannot Download Report due to insufficient permissions,Неможливо завантажити звіт через недостатні права доступу
Cannot Fetch Values,Неможливо отримати значення
Cannot Remove,Неможливо видалити
Cannot Update After Submit,Неможливо оновити після подання
Cannot access file path {0},Немає доступу до шляху файлу {0}
Cannot cancel before submitting while transitioning from <b>{0} State</b> to <b>{1} State</b>,Неможливо скасувати до подання під час переходу зі стану <b>{0}</b> до стану <b>{1}</b>
Cannot cancel before submitting. See Transition {0},Неможливо скасувати до подання. Дивіться перехід {0}
Cannot cancel {0}.,Неможливо скасувати {0}.
Cannot change docstatus from 0 (Draft) to 2 (Cancelled),Неможливо змінити статус документа з 0 (Чернетка) на 2 (Скасовано)
Cannot change docstatus from 0 to 2,Неможливо змінити docstatus від 0 до 2
Cannot change docstatus from 1 (Submitted) to 0 (Draft),Неможливо змінити статус документа з 1 (Подано) на 0 (Чернетка)
Cannot change docstatus from 1 to 0,Неможливо змінити docstatus від 1 до 0
Cannot change header content,Неможливо змінити вміст заголовка
Cannot change state of Cancelled Document <b>({0} State)</b>,Неможливо змінити стан скасованого документа <b>(стан {0})</b>
Cannot change state of Cancelled Document. Transition row {0},Неможливо змінити стан скасованого документа. Рядок переходу {0}
Cannot change to/from autoincrement autoname in Customize Form,Неможливо змінити автоінкрементне автоіменування у формі налаштування
Cannot change user details in demo. Please signup for a new account at https://erpnext.com,"Неможливо змінити дані користувача в демо. Будь ласка, підписатися на новий обліковий запис на https://erpnext.com"
Cannot create a {0} against a child document: {1},Неможливо створити {0} для дочірнього документа: {1}
Cannot create private workspace of other users,Неможливо створити приватний робочий простір інших користувачів
Cannot delete Desktop Icon '{0}' as it is restricted,"Неможливо видалити іконку робочого столу «{0}», оскільки вона обмежена"
Cannot delete Home and Attachments folders,Неможливо видалити папки «Головна» та «Вкладення»
Cannot delete file as it belongs to {0} {1} for which you do not have permissions,"Неможливо видалити файл, оскільки він належить {0} {1}, для якого у вас немає дозволів"
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},"Неможливо видалити або скасувати, оскільки {0} {1} пов'язано з {2} {3} {4}"
Cannot delete standard action. You can hide it if you want,Неможливо видалити стандартну дію. Ви можете приховати її за потреби
Cannot delete standard document state.,Неможливо видалити стандартний стан документа.
Cannot delete standard field <strong>{0}</strong>. You can hide it instead.,Неможливо видалити стандартне поле <strong>{0}</strong>. Ви можете його приховати.
Cannot delete standard field. You can hide it if you want,Неможливо видалити стандартне поле. Ви можете його приховати.
Cannot delete standard link. You can hide it if you want,Неможливо видалити стандартне посилання. Ви можете його приховати.
Cannot delete system generated field <strong>{0}</strong>. You can hide it instead.,Неможливо видалити системне поле <strong>{0}</strong>. Ви можете його приховати.
Cannot delete {0},Неможливо видалити {0}
Cannot delete {0} as it has child nodes,"Неможливо видалити {0}, оскільки є дочірні вузли"
Cannot edit Standard Dashboards,Неможливо редагувати стандартні панелі
"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Неможливо редагувати стандартне сповіщення. Щоб редагувати, вимкніть його та створіть копію"
Cannot edit Standard charts,Неможливо редагувати стандартні графіки
Cannot edit a standard report. Please duplicate and create a new report,Неможливо редагувати стандартний звіт. Створіть його копію
Cannot edit cancelled document,Неможливо редагувати скасований документ
Cannot edit filters for standard charts,Неможливо редагувати фільтри стандартних графіків
Cannot edit filters for standard number cards,Неможливо редагувати фільтри стандартних числових карток
Cannot edit standard fields,Неможливо редагувати стандартні поля
Cannot enable {0} for a non-submittable doctype,Неможливо увімкнути {0} для типу документа без підтвердження
Cannot find file {} on disk,Файл {} не знайдено на диску
Cannot get file contents of a Folder,Неможливо отримати вміст папки
Cannot have multiple printers mapped to a single print format.,Не можна призначити кілька принтерів одному формату друку.
Cannot import table with more than 5000 rows.,Неможливо імпортувати таблицю з понад 5000 рядків.
Cannot link cancelled document: {0},Неможливо посилатися на скасований документ: {0}
Cannot map because following condition fails:,"Неможливо зіставити, оскільки умова не виконується:"
Cannot map because following condition fails: ,"Якщо Ви не можете, тому що така умова не вдається:"
Cannot match column {0} with any field,Неможливо зіставити стовпець {0} з жодним полем
Cannot move row,Неможливо перемістити рядок
Cannot open instance when its {0} is open,"Не вдається відкрити випадок, коли його {0} відкрито"
Cannot open {0} when its instance is open,"Не вдається відкрити {0}, коли його примірник відкритий"
Cannot remove ID field,Неможливо видалити поле ID
Cannot set 'Report' permission if 'Only If Creator' permission is set,"Неможливо встановити дозвіл «Звіт», якщо встановлено «Лише для автора»"
Cannot set Notification on Document Type {0},Не вдається встановити сповіщення про тип документа {0}
Cannot set Notification with event {0} on Document Type {1},Неможливо встановити сповіщення з подією {0} для типу документа {1}
Cannot share {0} with submit permission as the doctype {1} is not submittable,"Неможливо поділитися {0} з дозволом на підтвердження, оскільки тип документа {1} не підтримує підтвердження"
Cannot submit {0}.,Неможливо підтвердити {0}.
Cannot update {0},Неможливо оновити {0}
Cannot use sub-query here.,Тут не можна використовувати підзапит.
Cannot use sub-query in order by,Неможливо використовувати підзапит в порядку
Cannot use {0} in order/group by,Не можна використовувати {0} у order/group by
Cannot {0} {1},Не можу {0} {1}
Cannot {0} {1}.,Неможливо {0} {1}.
Capitalization doesn't help very much.,Використання великих літер мало допомагає.
Capture,Захопити
Card,Картка
Card Break,Розрив картки
Card Details,Інформація про картку
Card Label,Підпис картки
Card Links,Посилання картки
Cards,Картки
Categorize blog posts.,Класифікувати повідомлення в блозі.
Category,Категорія
Category Description,Опис категорії
Category Name,Назва категорії
Cent,Цент
Center,По центру
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Деякі документи, як рахунки-фактури не можуть змінюватись після фіналізації Кінцевий стан для таких документів називається Проведений. Ви можете обмежити ролі, що можуть проводити."
Chain Integrity,Цілісність ланцюга
Chaining Hash,Ланцюговий хейш
Chandigarh,Чандігарх
Change,Змінити
Change Image,Змінити зображення
Change Label (via Custom Translation),Змінити мітку (через власний переклад)
Change Labels,Замінити етикетки
Change Letter Head,Змінити шапку листа
Change Password,Змінити пароль
Change Print Format,Змінити формат друку
Change User,Змінити користувача
"Change field properties (hide, readonly, permission etc.)","Зміна властивостей полів (приховати, тільки для читання, дозвіл і т.д.)"
Changed at,Змінено о
Changed by,Змінено
Changelog Feed,Стрічка змін
Changes,Зміни
Changing any setting will reflect on all the email accounts associated with this domain.,Будь-яка зміна налаштувань відобразиться на всіх поштових акаунтах цього домену.
Changing rounding method on site with data can result in unexpected behaviour.,Зміна методу округлення на сайті з даними може призвести до непередбачуваної поведінки.
Channel,Канал
Chart,Графік
Chart Configuration,Налаштування графіка
Chart Name,Назва графіка
Chart Options,Параметри графіка
Chart Source,Джерело графіка
Chart Type,Тип графіка
Charts,Графіки
Chat,Чат
Chat Background,Фонова бесіда
Chat Message,Повідомлення чату
Chat Operators,Оператори чату
Chat Profile,Чат профіль
Chat Profile for User {0} exists.,Чат профіль для користувача {0} існує.
Chat Room,Чат
Chat Room Name,Назва чатної кімнати
Chat Room User,Користувач чату
Chat Token,Чатовий маркер
Chat Type,Тип чату
Chat messages and other notifications.,Чат повідомлення та інші повідомлення.
Check,Прапорець
Check Connection,Перевірити з'єднання
Check Request URL,Перевірити URL запиту
"Check columns to select, drag to set order.","Відмітьте стовпці для вибору, перетягніть для сортування."
Check the Error Log for more information: {0},Перевірте журнал помилок для детальнішої інформації: {0}
Check this if the Update Value is a formula or expression (e.g. doc.amount * 2). Leave unchecked for plain text values.,"Відмітьте, якщо значення оновлення є формулою або виразом (наприклад, doc.amount * 2). Залиште порожнім для звичайного тексту."
Check this if you are testing your payment using the Sandbox API,"Перевірте це, якщо ви перевіряєте ваш платіж за допомогою API Пісочниця"
Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.,"Відмітьте, якщо не хочете дозволяти реєстрацію на сайті. Користувачі не матимуть доступу до робочого місця без явного надання."
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Відмітьте, щоб змусити користувача вибирати серію перед збереженням. За замовчуванням значення не буде."
Check this to pull emails from your mailbox,"Перевірте це, щоб витягнути листи з поштової скриньки"
"Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).","Відмітьте для відображення повного числового значення (наприклад, 1 234 567 замість 1,2 млн)."
Check which Documents are readable by a User,"Перевірте, які документи можуть бути прочитані за допомогою користувача"
Checking one moment,Зачекайте...
"Checking this will enable tracking page views for blogs, web pages, etc.","Увімкне відстеження перегляду сторінок блогів, вебсторінок тощо."
Checking this will hide custom doctypes and reports cards in Links section,Приховає картки власних типів документів та звітів у розділі «Посилання»
Checking this will publish the page on your website and it'll be visible to everyone.,Опублікує сторінку на вашому сайті та зробить її видимою для всіх.
Checking this will show a text area where you can write custom javascript that will run on this page.,"Відобразить текстове поле для написання власного JavaScript, який виконуватиметься на цій сторінці."
Checking...,Перевірка...
Checksum Version,Контрольна версія
Chhattisgarh,Чхаттісгарх
Child DocTypes are not allowed,Дочірні типи документів не дозволені
Child Doctype,Дочірній DocType
Child Item,Дочірній елемент
Child Table,Дитячий стіл
Child Table Mapping,Таблиця відображення дітей
Child Table {0} for field {1} must be virtual,Дочірня таблиця {0} для поля {1} має бути віртуальною
Child Tables are shown as a Grid in other DocTypes,Дочірні таблиці відображаються як сітка в інших DocType
Child query fields for '{0}' must be a list or tuple.,Поля дочірнього запиту для '{0}' мають бути списком або кортежем.
Choose Existing Card or create New Card,Виберіть наявну картку або створіть нову
Choose a block or continue typing,Виберіть блок або продовжуйте введення
Choose a color,Виберіть колір
Choose an icon,Виберіть значок
Choose authentication method to be used by all users,Виберіть метод автентифікації для всіх користувачів
City,Місто
City/Town,Місто/Містечко
Clear,Очистити
Clear & Add Template,Очистити та додати шаблон
Clear & Add template,Очистити та додати шаблон
Clear Activity Log After,Очистити журнал активності після
Clear All,Очистити все
Clear Assignment,Скасувати призначення
Clear Cache and Reload,Очистити кеш і перезавантажити
Clear Email Queue After,Очистити чергу електронної пошти після
Clear Error Logs,Очистити журнали помилок
Clear Error log After,Очистити журнал помилок після
Clear Filters,Скинути фільтри
Clear Logs After (days),Очищати журнали через (днів)
Clear User Permissions,Очистити дозволи користувача
Clear all roles,Очистіть всі ролі
Clear the email message and add the template,Очистити повідомлення електронної пошти та додати шаблон
"Clearing end date, as it cannot be in the past for published pages.","Дата завершення очищена, оскільки вона не може бути в минулому для опублікованих сторінок."
Click On Customize to add your first widget,"Натисніть «Налаштувати», щоб додати перший віджет"
Click below to get started:,"Натисніть нижче, щоб розпочати:"
Click here,Натисніть тут
Click here to post bugs and suggestions,"Натисніть тут, щоб опублікувати помилки та пропозиції"
Click here to verify,"Натисніть тут, щоб перевірити,"
Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,"Натисніть <b>Авторизувати доступ</b> до Диска Google, щоб авторизувати <b>доступ</b> до Диска Google."
Click on a file to select it.,"Натисніть на файл, щоб вибрати його."
Click on the button to log in to {0},"Натисніть кнопку, щоб увійти до {0}"
Click on the link below to approve the request,"Натисніть на посилання нижче, щоб схвалити запит"
Click on the link below to complete your registration and set a new password,"Натисніть на посилання нижче, щоб завершити реєстрацію та встановити новий пароль"
Click on the link below to download your data,"Натисніть на посилання нижче, щоб завантажити ваші дані"
Click on the link below to verify your request,"Натисніть на посилання нижче, щоб підтвердити запит"
Click on the lock icon to toggle public/private,"Клацніть на піктограму блокування, щоб переключити приватне / приватне"
Click on the row for accessing filters.,Клацніть на рядок для доступу до фільтрів.
Click on {0} to generate Refresh Token.,"Натисніть {0}, щоб згенерувати токен оновлення."
Click table to edit,Натисніть на таблицю для редагування
Click to Set Dynamic Filters,"Натисніть, щоб встановити динамічні фільтри"
Click to Set Filters,"Натисніть, щоб встановити фільтри"
Click to sort by {0},"Натисніть, щоб сортувати за {0}"
Clicked,Натиснуто
Client,Клієнт
Client Code,Код клієнта
Client Credentials,Облікові дані клієнта
Client ID,Ідентифікатор клієнта
Client Id,Ідентифікатор клієнта
Client Information,Інформація про клієнта
Client Metadata,Метадані клієнта
Client Script,Клієнтський скрипт
Client Secret,Секрет клієнта
Client Secret Basic,Client Secret Basic
Client Secret Post,Client Secret Post
Client URI,URI клієнта
Client URLs,URL-адреси клієнта
Client script,Клієнтський скрипт
Client side script extensions in Javascript,Розширення клієнтський сценарій в Javascript
Close,Закрити
Close Condition,Умова закриття
Close properties,Закрити властивості
Closed,Закрито
Cmd+Enter to add comment,Cmd+Enter для додавання коментаря
Code,Код
Code Challenge,Code Challenge
Code Editor Type,Тип редактора коду
Code challenge method,Метод code challenge
Collapse,Згорнути
Collapse All,Згорнути все
Collapsible,Згортальний
Collapsible Depends On,Згортання залежить від
Collapsible Depends On (JS),Згортання залежить від (JS)
Color,Колір
Column,Стовпець
Column 1,Стовпець 1
Column 2,Стовпець 2
Column <b>{0}</b> already exist.,Стовпець <b>{0}</b> вже існує.
Column Break,Розрив стовпця
Column Labels:,Мітки стовпців:
Column Name,Назва стовпця
Column Name cannot be empty,Назва стовпця не може бути порожньою
Column Width,Ширина стовпця
Column width cannot be zero.,Ширина стовпця не може бути нульовою.
Column {0},Стовпець {0}
Columns,Стовпці
Columns / Fields,Стовпці / Поля
Columns based on,Стовпці на основі
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,Комбінація типу дозволу (<code>{0}</code>) та типу відповіді (<code>{1}</code>) не дозволена
Comm10E,Comm10E
"Comma-separated field names for raw data input (e.g. serial_no,item_name). Leave empty for single-value input (accessible as doc.name).","Назви полів через кому для введення даних (наприклад serial_no,item_name). Залиште порожнім для одного значення (доступне як doc.name)."
Comment,Коментар
Comment By,Автор коментаря
Comment Email,Email коментаря
Comment Type,Тип коментаря
Comment can only be edited by the owner,Коментар може редагувати лише його автор
Comment publicity can only be updated by the original author or a System Manager.,Видимість коментаря може змінити лише його автор або системний менеджер.
Commented on {0}: {1},Коментарі {0}: {1}
Comments,Коментарі
Comments and Communications will be associated with this linked document,Коментарі та повідомлення будуть пов'язані з цим документом
Comments cannot have links or email addresses,Коментарі не можуть містити посилання або email-адреси
Comments on this blog post will be disabled if checked.,"Коментарі до цього повідомлення в блозі будуть вимкнені, якщо позначити."
Commercial Rounding,Комерційне округлення
Commit,Зафіксувати
Committed,Зафіксовано
Common names and surnames are easy to guess.,Поширені імена та прізвища легко вгадати.
Common words are easy to guess.,Поширені слова легко вгадати.
Communicated via {0} on {1}: {2},Повідомляється через {0} {1}: {2}
Communication,Комунікація
Communication Date,Дата комунікації
Communication Link,Посилання на комунікацію
Communication Logs,Журнал комунікацій
Communication Type,Тип комунікації
Communication secret not set,Секрет комунікації не встановлено
Community Contribution,Внесок громади
Compact Item Print,Компактний товару друку
Company,Компанія
Company History,Історія компанії
Company Introduction,Опис компанії
Company Name,Назва компанії
"Company, Fiscal Year and Currency defaults","За замовчуванням компанія, фінансовий рік та валюта"
Compare Versions,Порівняти версії
Compilation warning,Попередження компіляції
Compiled Successfully,Компіляція успішна
Complete,Завершити
Complete By,Завершити до
Complete Registration,Завершити реєстрацію
Complete Setup,Завершити налаштування
Completed,Завершено
Completed By Role,Завершено за роллю
Completed By User,Завершено користувачем
Component,Компонент
Compose Email,Написати лист
Compressed,Стиснуто
Condition,Умова
Condition Detail,Подробиці умов
Condition JSON,Умова JSON
Condition Type,Тип умови
Condition description,Опис умови
Conditions,Умови
Config,Конфіг
Configuration,Конфігурація
Configure Chart,Налаштувати діаграму
Configure Charts,Налаштувати діаграми
Configure Columns,Налаштувати стовпці
Configure Recorder,Налаштувати рекордер
Configure columns for {0},Налаштувати стовпці для {0}
"Configure notifications for mentions, assignments, energy points and more.","Налаштування сповіщень для згадок, завдань, енергетичних точок тощо."
"Configure various aspects of how document naming works like naming series, current counter.","Налаштуйте різні аспекти іменування документів: серії найменувань, поточний лічильник."
Confirm,Підтвердити
Confirm Access,Підтвердити доступ
Confirm Deletion of Account,Підтвердити видалення акаунта
Confirm Deletion of Data,Підтвердити видалення даних
Confirm New Password,Підтвердити новий пароль
Confirm Password,Підтвердити пароль
Confirm Request,Підтвердити запит
Confirm Translations,Підтвердьте переклади
Confirm Your Email,Підтвердіть Ваш E-mail
Confirmation Email Template,Шаблон листа підтвердження
Confirmed,Підтверджено
"Congratulations on completing the module setup. If you want to learn more you can refer to the documentation <a target=""_blank"" href=""{0}"">here</a>.","Вітаємо з завершенням налаштування модуля. Якщо хочете дізнатися більше, зверніться до документації <a target=""_blank"" href=""{0}"">тут</a>."
Connect to {},Підключитися до {}
Connected App,Підключений застосунок
Connected User,Підключений користувач
Connected to QZ Tray!,Підключено до QZ Tray!
Connection Lost,З'єднання втрачено
Connection Name,Назва з&#39;єднання
Connection Success,З'єднання успішне
Connection failed,З'єднання не вдалось
Connection lost. Some features might not work.,З'єднання втрачено. Деякі функції можуть не працювати.
Connections,З'єднання
Connector Name,Назва роз&#39;єму
Connector Type,Тип роз&#39;єму
Console,Консоль
Console Log,Журнал консолі
Console Logs can not be deleted,Журнали консолі не можна видалити
Constraints,Обмеження
Contact,Контакт
Contact / email not found. Did not add attendee for -<br>{0},Контакт / email не знайдено. Учасника не додано для -<br>{0}
Contact Details,Контактні дані
Contact Email,Контактний email
Contact Numbers,Контактні номери
Contact Phone,Телефон контакту
Contact Synced with Google Contacts.,Контакт синхронізовано з Google Contacts.
Contact Us,Зв'язатися з нами
Contact Us Settings,Налаштування форми зворотного зв'язку
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Варіанти звернення, наприклад ""Запит щодо продажів, Запит до підтримки"" тощо — кожен з нового рядка або через кому."
Contacts,Контакти
Contains {0} security fix,Містить {0} виправлення безпеки
Contains {0} security fixes,Містить {0} виправлень безпеки
Content,Вміст
Content (HTML),Вміст (HTML)
Content (Markdown),Вміст (відмітка)
Content Hash,Хеш вмісту
Content Type,Тип вмісту
Content data shoud be a list,Дані вмісту мають бути списком
Content type for building the page,Тип вмісту для побудови сторінки
Content web page.,Вміст веб-сторінки.
Context,Контекст
Context Script,Контекстний скрипт
Continue,Продовжити
